1,-0.109970527,51.52916347
2,-0.197574246,51.49960695
3,-0.084605692,51.52128377
4,-0.120973687,51.53005939
5,-0.158249929,51.51689296
6,-0.144228881,51.51811784
7,-0.1680743,51.53430039
8,-0.170134484,51.52834133
9,-0.096440751,51.5073853
10,-0.092754157,51.50597426
11,-0.122502346,51.52395143
12,-0.130431727,51.52168078
13,-0.136039674,51.51991453
14,-0.123616824,51.52994371
15,-0.127854211,51.51772703
16,-0.125979294,51.52635795
17,-0.109006325,51.5216612
18,-0.12221963,51.51477076
19,-0.131161087,51.52505093
20,-0.135273468,51.52773634
21,-0.13884627,51.53007835
22,-0.114079481,51.5222641
23,-0.119123345,51.51943538
24,-0.124678402,51.51908011
25,-0.132250369,51.5288338
26,-0.11829517,51.52728093
27,-0.107927706,51.51382102
28,-0.143613641,51.52351808
29,-0.136792671,51.53300545
30,-0.093421615,51.52915444
31,-0.083353323,51.52953709
32,-0.084439283,51.52469624
33,-0.067827542,51.51681603
34,-0.129386874,51.5341235
36,-0.184980612,51.50173726
37,-0.192369256,51.49159394
38,-0.197245586,51.4973875
39,-0.078130921,51.5263778
40,-0.0755789,51.52127071
41,-0.083911168,51.52001715
42,-0.093903825,51.53099181
43,-0.157183945,51.52026
44,-0.144165239,51.51073687
45,-0.163849118,51.52231968
46,-0.171681991,51.52289229
47,-0.183846408,51.52334476
48,-0.099141408,51.51248445
49,-0.145904427,51.50706909
50,-0.087459376,51.52867339
51,-0.104298194,51.52671796
52,-0.094934859,51.52295439
53,-0.143495266,51.5099923
54,-0.094475072,51.52174785
55,-0.086685542,51.51707521
56,-0.154701411,51.52058381
57,-0.120202614,51.52334672
58,-0.079248081,51.52452699
59,-0.114329032,51.53176825
60,-0.172190727,51.52644828
61,-0.089446947,51.49738251
62,-0.106323685,51.4907579
63,-0.089782579,51.53089041
64,-0.124749274,51.50946212
65,-0.13518856,51.52522753
66,-0.108657431,51.51795029
67,-0.108028472,51.51882555
68,-0.116688468,51.52059681
69,-0.134407652,51.5262363
70,-0.117069978,51.53136059
71,-0.098850915,51.5154186
72,-0.108340165,51.52352001
73,-0.088486188,51.52572618
74,-0.124469948,51.48591714
75,-0.105480698,51.53219984
76,-0.144083893,51.52559505
77,-0.124121774,51.52341837
78,-0.099489485,51.52486887
79,-0.097146479,51.49118143
80,-0.102091246,51.50069361
81,-0.141327271,51.52025302
82,-0.18267094,51.49418566
83,-0.131510949,51.50963938
84,-0.111778348,51.51593725
85,-0.078600401,51.50064702
86,-0.115156562,51.48947903
87,-0.079684557,51.51646835
88,-0.132053392,51.51858757
89,-0.123509611,51.5262503
90,-0.139174593,51.53301907
91,-0.111014912,51.49368637
92,-0.100440521,51.49889832
93,-0.109025404,51.53440868
94,-0.085814489,51.49506109
95,-0.097340162,51.5208417
96,-0.078505384,51.53095071
97,-0.183834706,51.49792478
98,-0.138231303,51.52554222
99,-0.158264483,51.51457763
100,-0.122806861,51.49043573
101,-0.0929401,51.51155322
102,-0.076793375,51.51340693
103,-0.192538767,51.50472376
104,-0.077121322,51.51159481
105,-0.190240716,51.51552971
106,-0.147301667,51.51410514
107,-0.096317627,51.52600832
108,-0.132102166,51.49812559
109,-0.132328837,51.51563144
110,-0.172528678,51.53304322
111,-0.157275636,51.5100172
112,-0.105270275,51.51580998
113,-0.183289032,51.49646288
114,-0.158963647,51.52451738
115,-0.073537654,51.51423368
116,-0.141423695,51.51449962
117,-0.114934001,51.49288067
118,-0.13547809,51.49582705
119,-0.090847761,51.52589324
120,-0.093080779,51.51573534
121,-0.156166631,51.51891348
122,-0.078869751,51.52111369
123,-0.104724625,51.52836014
124,-0.150905245,51.49654462
125,-0.094524319,51.50069491
126,-0.096496865,51.51782144
127,-0.09388536,51.51700801
128,-0.185296516,51.49536226
129,-0.137043852,51.5118973
130,-0.075459482,51.50950627
131,-0.179077626,51.49559291
132,-0.074754872,51.52364804
133,-0.191462381,51.50136494
134,-0.067820689,51.50482186
135,-0.104708922,51.52326004
136,-0.097441687,51.51196176
137,-0.153319609,51.49087475
138,-0.157436972,51.51227622
139,-0.117974901,51.49488108
140,-0.085634242,51.52096262
141,-0.147203711,51.51530805
142,-0.198286569,51.49372451
143,-0.161203828,51.4968865
144,-0.111435796,51.48894022
145,-0.202759212,51.50074359
146,-0.129361842,51.48836528
147,-0.11614642,51.51494305
148,-0.200838199,51.51431171
149,-0.110683213,51.48478899
150,-0.168917077,51.49705603
151,-0.201554966,51.51213691
152,-0.101536865,51.49217002
153,-0.174292825,51.51183419
154,-0.11282408,51.50379168
155,-0.191933711,51.49586666
156,-0.092921165,51.49443626
157,-0.193068385,51.50039792
158,-0.196170309,51.49085368
159,-0.137841333,51.51461995
160,-0.131773845,51.50663341
161,-0.141334487,51.49234577
162,-0.121328408,51.51760685
163,-0.167894973,51.4931848
164,-0.183118788,51.515607
165,-0.183716959,51.517932
166,-0.159237081,51.50185512
167,-0.147624377,51.49395092
168,-0.195455928,51.50040123
169,-0.165164288,51.51474612
170,-0.108068155,51.52784273
171,-0.186753859,51.4916156
172,-0.173715911,51.49121192
173,-0.138364847,51.49211134
174,-0.093117578,51.51389139
175,-0.0811189,51.52174384
176,-0.188098863,51.51791921
177,-0.140947636,51.49616092
178,-0.141923621,51.48985626
180,-0.153645496,51.5129118
181,-0.152317537,51.49941247
182,-0.165842551,51.52202903
183,-0.112988179,51.51201016
184,-0.14521173,51.52071513
185,-0.140741432,51.48805753
186,-0.175810943,51.51733558
187,-0.178433004,51.49247977
188,-0.164393768,51.5165179
189,-0.109914711,51.53166681
190,-0.132845681,51.48997562
191,-0.153520935,51.50311799
192,-0.133201961,51.51251523
193,-0.100186337,51.50581776
194,-0.091773776,51.50462759
195,-0.106237501,51.50724437
196,-0.098497684,51.50368837
197,-0.111606696,51.50556905
199,-0.082989638,51.51048489
200,-0.066078037,51.51492456
201,-0.161113413,51.5225965
202,-0.06954201,51.51236389
203,-0.100791005,51.51821864
204,-0.112432615,51.52659961
205,-0.06275,51.518144
206,-0.062697,51.518154
207,-0.153194766,51.50135267
208,-0.166304359,51.52505151
209,-0.165101392,51.49358391
210,-0.151926305,51.51681444
211,-0.158105512,51.49464523
212,-0.199004026,51.50658458
213,-0.149569201,51.50274025
214,-0.130504336,51.52683806
215,-0.088285377,51.51906932
216,-0.181190899,51.49094565
217,-0.082422399,51.51615461
218,-0.170194408,51.48971651
219,-0.19039362,51.49016361
220,-0.166485083,51.49066456
221,-0.13045856,51.49481649
222,-0.155349725,51.50275704
223,-0.090220911,51.49148474
224,-0.188129731,51.51476963
225,-0.196396821,51.50935879
226,-0.131961389,51.50844614
227,-0.115480888,51.52891573
228,-0.134621209,51.50742485
229,-0.123179697,51.50654321
230,-0.103137426,51.50669284
231,-0.17873226,51.49396755
232,-0.112753217,51.51501025
233,-0.130699733,51.50777049
234,-0.106992706,51.53450449
235,-0.110889274,51.49571828
236,-0.073438925,51.51838043
237,-0.067176443,51.5084448
238,-0.175116099,51.5233534
239,-0.138019439,51.52443845
240,-0.10569204,51.50545935
241,-0.15460608,51.4941646
242,-0.151359288,51.52200801
243,-0.139625122,51.49096258
244,-0.128585022,51.51611887
245,-0.142207481,51.4853572
246,-0.099994052,51.52285301
247,-0.168314,51.530052
248,-0.170279555,51.50645179
249,-0.096191134,51.49859784
250,-0.162727,51.489932
251,-0.079249,51.518908
252,-0.116542278,51.5046364
253,-0.086379717,51.53404294
254,-0.106408455,51.53051587
255,-0.179592915,51.52557531
256,-0.116764211,51.51362054
257,-0.154907218,51.52248185
258,-0.178656971,51.50143293
259,-0.123247648,51.50494561
260,-0.135580879,51.5136846
261,-0.191351186,51.5134891
262,-0.103132904,51.49874469
263,-0.080660083,51.51422502
264,-0.109256828,51.52644342
265,-0.169249375,51.51595344
266,-0.180246101,51.50102668
267,-0.132224622,51.49206037
268,-0.144132875,51.49320445
269,-0.089740764,51.50082346
270,-0.122492418,51.4863434
271,-0.156285395,51.53583617
272,-0.110699309,51.50144456
273,-0.114686385,51.50613324
275,-0.092176447,51.52004497
276,-0.084985356,51.50930161
277,-0.191496313,51.50315739
278,-0.07962099,51.5034938
279,-0.176645823,51.51862243
280,-0.162418,51.490083
281,-0.127575233,51.49580589
282,-0.059642081,51.51906446
283,-0.118478757,51.51440928
284,-0.112031483,51.49914063
285,-0.143822338,51.49796594
286,-0.174653609,51.5272947
287,-0.128377673,51.52367314
288,-0.147478734,51.49236962
289,-0.151296092,51.50923022
290,-0.175488803,51.51678023
291,-0.138089062,51.48483991
292,-0.165471605,51.49888404
293,-0.209494128,51.49815779
294,-0.135635511,51.488226
295,-0.092762704,51.50029631
296,-0.190603326,51.49363156
297,-0.106000855,51.49612799
298,-0.074189225,51.50227992
299,-0.136928582,51.49398524
300,-0.172729559,51.50501351
301,-0.148105415,51.51475963
302,-0.090425216,51.51791977
303,-0.158456089,51.50295379
304,-0.16209757,51.51211869
305,-0.115853961,51.48677988
307,-0.187842717,51.50990837
308,-0.085666316,51.49907558
310,-0.116911864,51.4908679
311,-0.140485596,51.51918144
312,-0.176770502,51.53088935
313,-0.138072691,51.51734403
314,-0.083159352,51.50088934
315,-0.153463612,51.52536703
316,-0.184400221,51.50204238
317,-0.093913472,51.49679128
318,-0.138846453,51.51004801
319,-0.088542771,51.52702563
320,-0.139956043,51.49357351
321,-0.081608045,51.49785559
322,-0.160785,51.51222
323,-0.159988,51.512303
324,-0.101384068,51.49652013
325,-0.129697889,51.50908747
326,-0.099981142,51.53266186
327,-0.086016,51.53114
328,-0.085603,51.53095
329,-0.160854428,51.53589283
330,-0.179135079,51.51641749
331,-0.089887855,51.52085887
332,-0.194757949,51.49334336
333,-0.193764092,51.50860544
334,-0.115851,51.505044
335,-0.120718759,51.51196803
336,-0.115533,51.504942
337,-0.197524944,51.51108452
338,-0.119643424,51.51175646
339,-0.111781191,51.5333196
340,-0.087587447,51.51444134
341,-0.12602103,51.50810309
343,-0.150181444,51.53692216
344,-0.10102611,51.528246
345,-0.166878535,51.48802358
347,-0.113936001,51.50013942
348,-0.150481272,51.51217033
349,-0.142783033,51.51196
350,-0.179854184389114,51.5017154373867
351,-0.097122,51.529423
352,-0.116928,51.487727
353,-0.134234258,51.49459148
354,-0.123702,51.506767
355,-0.117286,51.486575
356,-0.173881,51.494412
357,-0.139016,51.520994
358,-0.124332175,51.51643491
359,-0.135440826,51.49782999
360,-0.138733562,51.49675303
361,-0.11342628,51.50391972
362,-0.133952,51.536264
363,-0.171185284852982,51.52912120089
364,-0.132339,51.519656
365,-0.100168,51.530344
366,-0.151126384735107,51.5109192966489
367,-0.1642075,51.5173721
368,-0.15934065,51.50024195
369,-0.107481,51.511156
371,-0.10988,51.49775
372,-0.117863,51.515208
374,-0.11386435,51.50402793
375,-0.194392952,51.50194596
